x,y,isovist,a_index
21.616,11.614,3.1409578e8,0.7855835
21.759999999999998,11.614,3.140958e8,0.7854538
21.903999999999996,11.614,3.1409578e8,0.7854614
22.048,11.614,3.140958e8,0.7850113
22.192,11.614,3.1409578e8,0.7856369
22.336,11.614,3.1409584e8,0.78512573
22.479999999999997,11.614,3.140958e8,0.78505707
22.624,11.614,3.140958e8,0.7852478
22.767999999999997,11.614,3.140958e8,0.78504944
22.912,11.614,3.140958e8,0.78491974
23.055999999999997,11.614,3.1409584e8,0.7853241
23.2,11.614,3.1409578e8,0.7854767
23.343999999999998,11.614,3.140958e8,0.7852783
23.488,11.614,3.140958e8,0.785553
23.631999999999998,11.614,3.140958e8,0.7856598
23.775999999999996,11.614,3.140958e8,0.785553
23.919999999999998,11.614,3.140958e8,0.7854004
24.064,11.614,3.140958e8,0.785202
24.927999999999997,11.614,3.140958e8,0.7853241
25.071999999999996,11.614,3.1409578e8,0.78515625
25.215999999999998,11.614,3.140958e8,0.7857666
25.36,11.614,3.1409574e8,0.78570557
25.503999999999998,11.614,3.140958e8,0.785553
25.647999999999996,11.614,3.140958e8,0.78533936
25.791999999999998,11.614,3.1409584e8,0.7852936
25.936,11.614,3.140958e8,0.7854767
26.08,11.614,3.1409578e8,0.78530884
26.223999999999997,11.614,3.140958e8,0.78559875
26.367999999999995,11.614,3.1409584e8,0.78541565
26.511999999999997,11.614,3.1409578e8,0.78538513
26.656,11.614,3.140958e8,0.78541565
26.799999999999997,11.614,3.140958e8,0.7850189
26.943999999999996,11.614,3.140958e8,0.785141
27.087999999999997,11.614,3.1409578e8,0.78544617
27.232,11.614,3.1409578e8,0.7853546
27.375999999999998,11.614,3.1409578e8,0.7855377
27.519999999999996,11.614,3.140958e8,0.786026
27.663999999999994,11.614,3.1409578e8,0.785202
27.807999999999996,11.614,3.1409578e8,0.7856293
27.951999999999998,11.614,3.1409578e8,0.78549194
28.815999999999995,11.614,3.1409574e8,0.7855377
28.959999999999997,11.614,3.1409574e8,0.7855377
29.103999999999996,11.614,3.1409584e8,0.78538513
29.247999999999998,11.614,3.140958e8,0.78544617
29.391999999999996,11.614,3.1409578e8,0.7851715
29.535999999999994,11.614,3.1409578e8,0.785553
29.679999999999996,11.614,3.140958e8,0.785553
29.823999999999998,11.614,3.1409574e8,0.7852936
29.967999999999996,11.614,3.1409578e8,0.78549194
30.111999999999995,11.614,3.1409578e8,0.7854614
30.255999999999997,11.614,3.140958e8,0.785614
30.4,11.614,3.1409574e8,0.78500366
30.543999999999997,11.614,3.1409578e8,0.7851105
30.687999999999995,11.614,3.1409578e8,0.7857971
30.831999999999994,11.614,3.1409578e8,0.785141
30.975999999999996,11.614,3.140958e8,0.78497314
31.119999999999997,11.614,3.1409574e8,0.7850647
31.263999999999996,11.614,3.140958e8,0.78585815
31.407999999999994,11.614,3.1409574e8,0.785614
31.551999999999996,11.614,3.1409578e8,0.7849121
31.695999999999998,11.614,3.1409578e8,0.78533936
31.839999999999996,11.614,3.140958e8,0.78564453
32.70399999999999,11.614,3.1409574e8,0.78518677
32.848,11.614,3.140958e8,0.78604126
32.99199999999999,11.614,3.140958e8,0.78552246
33.135999999999996,11.614,3.1409578e8,0.78552246
33.279999999999994,11.614,3.1409574e8,0.7852783
33.42399999999999,11.614,3.1409578e8,0.7850647
33.568,11.614,3.1409574e8,0.7856598
33.711999999999996,11.614,3.1409578e8,0.7853241
33.855999999999995,11.614,3.1409578e8,0.78533936
34.0,11.614,3.140958e8,0.7854614
34.14399999999999,11.614,3.140958e8,0.78578186
34.288,11.614,3.1409584e8,0.785553
34.431999999999995,11.614,3.1409578e8,0.7848511
34.57599999999999,11.614,3.1409574e8,0.7855835
34.72,11.614,3.1409574e8,0.78544617
34.86399999999999,11.614,3.1409578e8,0.7853546
35.007999999999996,11.614,3.1409578e8,0.78526306
35.151999999999994,11.614,3.1409578e8,0.7855835
35.29599999999999,11.614,3.140958e8,0.7857666
35.44,11.614,3.1409578e8,0.78570557
35.583999999999996,11.614,3.1409584e8,0.78593445
